600428, 中远海特, 0, 0.4816, 
002335, 科华数据, 0, 0.4808, 
600781, ST辅仁, 0, 0.4804, 
300634, 彩讯股份, 0, 0.4799, 
688063, 派能科技, 0, 0.4795, 
002765, 蓝黛科技, 0, 0.4769, 
688065, 凯赛生物, 0, 0.4768, 
600579, 克劳斯, 0, 0.4757, 
300430, 诚益通, 0, 0.4754, 
688200, 华峰测控, 0, 0.4744, 
603595, 东尼电子, 0, 0.4723, 
300397, 天和防务, 0, 0.4720, 
300182, 捷成股份, 0, 0.4697, 
601633, 长城汽车, 0, 0.4696, 
300327, 中颖电子, 0, 0.4682, 
600610, 中毅达, 0, 0.4682, 
000803, 北清环能, 0, 0.4666, 
600518, *ST康美, 0, 0.4653, 
600111, 北方稀土, 0, 0.4645, 
300223, 北京君正, 0, 0.4637, 
600619, 海立股份, 0, 0.4592, 
300346, 南大光电, 0, 0.4588, 
300319, 麦捷科技, 0, 0.4582, 
002900, 哈三联, 0, 0.4575, 
688157, 松井股份, 0, 0.4575, 
600599, ST熊猫, 0, 0.4569, 
002049, 紫光国微, 0, 0.4561, 
300076, GQY视讯, 0, 0.4558, 
688003, 天准科技, 0, 0.4544, 
603995, 甬金股份, 0, 0.4543, 
002167, 东方锆业, 0, 0.4537, 
300055, 万邦达, 0, 0.4523, 
002716, 金贵银业, 0, 0.4520, 
600055, 万东医疗, 0, 0.4520, 
605162, 新中港, 0, 0.4519, 
603300, 华铁应急, 0, 0.4515, 
603800, 道森股份, 0, 0.4508, 
000995, 皇台酒业, 0, 0.4505, 
002585, 双星新材, 0, 0.4472, 
002240, 盛新锂能, 0, 0.4471, 
600367, 红星发展, 0, 0.4449, 
600423, 柳化股份, 0, 0.4415, 
603001, 奥康国际, 0, 0.4414, 
600444, 国机通用, 0, 0.4402, 
600869, 远东股份, 0, 0.4399, 
600193, 创兴资源, 0, 0.4398, 
603303, 得邦照明, 0, 0.4396, 
603688, 石英股份, 0, 0.4391, 
603283, 赛腾股份, 0, 0.4391, 
002862, 实丰文化, 0, 0.4390, 
601238, 广汽集团, 0, 0.4387, 
001207, 联科科技, 0, 0.4381, 
688595, 芯海科技, 0, 0.4368, 
600976, 健民集团, 0, 0.4346, 
300270, 中威电子, 0, 0.4340, 
002129, 中环股份, 0, 0.4320, 
002141, 贤丰控股, 0, 0.4311, 
601117, 中国化学, 0, 0.4309, 
600666, ST瑞德, 0, 0.4306, 
002908, 德生科技, 0, 0.4300, 
603399, 吉翔股份, 0, 0.4289, 
000806, ST银河, 0, 0.4286, 
300457, 赢合科技, 0, 0.4286, 
300576, 容大感光, 0, 0.4284, 
300352, 北信源, 0, 0.4273, 
600381, 青海春天, 0, 0.4260, 
002127, 南极电商, 0, 0.4235, 
300171, 东富龙, 0, 0.4223, 
002685, 华东重机, 0, 0.4222, 
688519, 南亚新材, 0, 0.4213, 
300029, *ST天龙, 0, 0.4204, 
300661, 圣邦股份, 0, 0.4203, 
000523, *ST浪奇, 0, 0.4202, 
300706, 阿石创, 0, 0.4201, 
600275, *ST昌鱼, 0, 0.4198, 
002094, 青岛金王, 0, 0.4190, 
300736, 百邦科技, 0, 0.4180, 
000504, 南华生物, 0, 0.4178, 
603822, 嘉澳环保, 0, 0.4172, 
688560, 明冠新材, 0, 0.4171, 
300301, 长方集团, 0, 0.4137, 
002638, *ST勤上, 0, 0.4134, 
300410, 正业科技, 0, 0.4115, 
688233, 神工股份, 0, 0.4100, 
688138, 清溢光电, 0, 0.4098, 
002741, 光华科技, 0, 0.4094, 
688077, 大地熊, 0, 0.4087, 
300750, 宁德时代, 0, 0.4072, 
600549, 厦门钨业, 0, 0.4071, 
002623, 亚玛顿, 0, 0.4066, 
688661, 和林微纳, 0, 0.4048, 
300234, 开尔新材, 0, 0.4045, 
000980, *ST众泰, 0, 0.4044, 
600392, 盛和资源, 0, 0.4027, 
300641, 正丹股份, 0, 0.4026, 
300312, *ST邦讯, 0, 0.4015, 
600063, 皖维高新, 0, 0.4005, 
300283, 温州宏丰, 0, 0.4004, 
002074, 国轩高科, 0, 0.4004, 
601866, 中远海发, 0, 0.4000, 
300656, 民德电子, 0, 0.3983, 
688155, 先惠技术, 0, 0.3982, 
002502, 鼎龙文化, 0, 0.3980, 
603667, 五洲新春, 0, 0.3975, 
002881, 美格智能, 0, 0.3973, 
000935, 四川双马, 0, 0.3970, 
000635, 英, 0, 0.3966, 
002651, 利君股份, 0, 0.3960, 
002428, 云南锗业, 0, 0.3956, 
688101, 三达膜, 0, 0.3949, 
300779, 惠城环保, 0, 0.3944, 
002490, 山东墨龙, 0, 0.3943, 
688328, 深科达, 0, 0.3938, 
688386, 泛亚微透, 0, 0.3931, 
300040, 九洲集团, 0, 0.3929, 
300363, 博腾股份, 0, 0.3927, 
300073, 当升科技, 0, 0.3925, 
002756, 永兴材料, 0, 0.3911, 
300160, 秀强股份, 0, 0.3910, 
300554, 三超新材, 0, 0.3899, 
000906, 浙商中拓, 0, 0.3896, 
002916, 深南电路, 0, 0.3885, 
688689, 银河微电, 0, 0.3885, 
688160, 步科股份, 0, 0.3883, 
600470, 六国化工, 0, 0.3882, 
300102, 乾照光电, 0, 0.3882, 
600123, 兰花科创, 0, 0.3881, 
000655, 金岭矿业, 0, 0.3875, 
600421, 华嵘控股, 0, 0.3875, 
603185, 上机数控, 0, 0.3872, 
600095, 湘财股份, 0, 0.3863, 
002036, 联创电子, 0, 0.3863, 
600173, 卧龙地产, 0, 0.3862, 
002536, 飞龙股份, 0, 0.3861, 
002460, 赣锋锂业, 0, 0.3856, 
002353, 杰瑞股份, 0, 0.3850, 
688323, 瑞华泰, 0, 0.3847, 
300236, 上海新阳, 0, 0.3835, 
000532, 华金资本, 0, 0.3833, 
000572, 海马汽车, 0, 0.3832, 
300062, 中能电气, 0, 0.3825, 
601127, 小康股份, 0, 0.3816, 
300087, 荃银高科, 0, 0.3789, 
300648, 星云股份, 0, 0.3789, 
300266, 兴源环境, 0, 0.3785, 
